date,aluminium,copper,lead,nickel,zink,tin
2024-03-07,2210.0,8559.0,2107.0,17660,2495.0,27550
2024-03-08,2209.0,8552.5,2125.0,17845,2501.5,27485
2024-03-11,2202.0,8522.0,2113.0,17910,2516.0,27450
2024-03-12,2213.5,8566.0,2134.0,18135,2535.0,27600
2024-03-13,2224.0,8727.0,2164.0,18165,2524.0,27625
2024-03-14,2205.0,8791.5,2142.0,17755,2519.5,28055
2024-03-15,2218.5,8906.5,2107.0,18000,2524.0,28410
2024-03-18,2224.5,8973.0,2094.0,17680,2515.5,28550
2024-03-19,2202.5,8875.0,2042.0,17500,2467.0,27805
2024-03-20,2231.5,8790.0,2015.5,17300,2462.0,26900
2024-03-21,2264.0,8873.5,2031.0,17430,2501.0,27700
2024-03-22,2246.5,8741.0,1992.5,17160,2449.0,27550
2024-03-25,2267.5,8745.0,1992.0,16865,2437.0,27525
2024-03-26,2275.5,8764.0,1982.5,16565,2425.0,27410
2024-03-27,2238.0,8696.0,1968.0,16330,2366.0,27355
2024-03-28,2270.0,8729.0,1965.0,16530,2391.0,27650
2024-04-02,2322.5,8920.0,2001.0,17000,2437.0,27845
2024-04-03,2334.0,8932.0,2023.0,16870,2430.0,28025
2024-04-04,2394.5,9257.0,2084.5,17230,2551.5,28450
2024-04-05,2391.0,9198.0,2091.0,17475,2587.5,28705
2024-04-08,2417.0,9301.0,2111.0,17700,2627.0,29395
2024-04-09,2403.0,9295.5,2119.5,17780,2660.0,30585
2024-04-10,2429.0,9365.0,2139.0,18585,2731.5,32925
2024-04-11,2410.5,9240.5,2127.5,17715,2712.0,31850
2024-04-12,2443.0,9402.0,2140.5,17780,2848.0,32975
2024-04-15,2520.5,9390.0,2142.0,17855,2772.0,32950
2024-04-16,2512.0,9377.0,2146.0,17625,2703.0,32200
2024-04-17,2581.0,9434.0,2116.0,17870,2788.5,32640
2024-04-18,2600.0,9617.0,2155.0,18210,2812.5,34025
2024-04-19,2645.5,9749.0,2160.0,19045,2833.0,35685
2024-04-22,2654.0,9814.5,2148.0,19015,2792.5,35250
2024-04-23,2585.0,9599.0,2111.0,18785,2745.0,32600
2024-04-24,2585.5,9671.0,2164.0,18985,2796.0,32085
2024-04-25,2586.5,9791.0,2186.0,18855,2861.5,32450
2024-04-26,2559.5,9869.0,2196.5,19180,2846.0,33125
2024-04-29,2536.5,9935.0,2177.5,19115,2882.0,32675
2024-04-30,2545.0,9973.5,2184.0,18975,2924.5,32300
2024-05-01,2554.5,9791.0,2155.5,18620,2835.0,31150
2024-05-02,2510.0,9660.0,2144.0,18405,2859.0,31375
2024-05-03,2517.0,9737.0,2156.0,18760,2891.0,32050
2024-05-07,2512.5,9847.0,2197.0,18755,2885.0,32575
2024-05-08,2488.0,9740.0,2187.0,18510,2860.0,32650
2024-05-09,2494.0,9728.0,2175.5,18625,2858.0,32400
2024-05-10,2515.0,9942.0,2192.5,18725,2913.0,32895
2024-05-13,2510.0,10009.0,2184.0,18910,2930.0,32675
2024-05-14,2477.5,10077.0,2201.0,18940,2935.5,33300
2024-05-15,2529.5,10221.0,2228.0,19050,2954.0,34100
2024-05-16,2538.5,10308.0,2227.5,19335,2936.0,33625
2024-05-17,2544.0,10398.0,2237.0,20735,2929.0,34190
2024-05-20,2568.0,10857.0,2283.5,21270,3047.0,34575
2024-05-21,2645.0,10775.0,2291.0,21275,3093.0,34105
2024-05-22,2625.0,10447.0,2290.0,20330,3030.0,33350
2024-05-23,2551.0,10290.5,2235.0,19800,3007.0,33125
2024-05-24,2599.0,10256.5,2248.5,19955,3012.5,33725
2024-05-28,2653.0,10331.0,2283.0,20065,3055.0,33950
2024-05-29,2695.0,10294.0,2260.0,20255,3060.0,33955
2024-05-30,2665.5,10016.5,2224.5,19770,2985.0,33150
2024-05-31,2677.0,9985.0,2246.0,19830,2994.5,33300
2024-06-03,2625.0,9985.5,2224.0,19325,2929.0,32600
2024-06-04,2603.0,9858.5,2205.0,18900,2869.0,32000
2024-06-05,2577.0,9769.0,2176.0,18340,2823.0,31375
2024-06-06,2587.0,9930.0,2188.0,18130,2842.5,31900
2024-06-07,2578.5,9840.0,2179.0,17950,2834.0,32105
2024-06-10,2515.5,9694.5,2128.0,17835,2759.0,31700
2024-06-11,2475.0,9567.0,2122.5,17650,2727.0,31750
2024-06-12,2476.0,9697.5,2108.0,17525,2765.0,32750
2024-06-13,2498.0,9733.0,2111.0,17550,2809.0,33150
2024-06-14,2465.5,9650.0,2109.0,17275,2732.0,32410
2024-06-17,2420.5,9477.0,2105.0,17080,2757.0,31800
2024-06-18,2427.5,9426.0,2107.0,16990,2732.0,31775
2024-06-19,2445.0,9652.0,2189.0,17025,2817.0,32150
2024-06-20,2461.0,9648.0,2138.0,17140,2811.5,32575
2024-06-21,2452.5,9563.0,2145.0,16935,2786.0,32650
2024-06-24,2454.5,9530.0,2147.0,16955,2799.0,32595
2024-06-25,2451.5,9492.0,2116.0,16855,2808.0,32645
2024-06-26,2444.0,9420.0,2159.0,16910,2861.0,31560
2024-06-27,2458.5,9422.5,2140.0,16835,2876.5,32085
2024-06-28,2485.5,9476.5,2160.0,16960,2919.5,33000
2024-07-01,2496.5,9517.0,2185.0,17220,2912.0,32840
2024-07-02,2489.5,9546.5,2198.0,17185,2873.0,32900
2024-07-03,2487.0,9623.0,2171.0,17110,2915.0,33100
2024-07-04,2493.5,9726.5,2172.0,16950,2948.0,33225
2024-07-06,2495.5,9809.0,2191.0,17175,2955.0,33595
2024-07-08,2475.5,9808.0,2207.5,17130,2926.0,34450
2024-07-09,2468.5,9762.0,2155.0,16980,2872.0,34325
2024-07-10,2432.0,9696.0,2136.0,16750,2870.0,34900
2024-07-11,2428.5,9693.5,2131.0,16630,2902.5,35600
2024-07-12,2422.0,9673.0,2129.0,16625,2870.0,33950
2024-07-15,2404.0,9679.5,2138.0,16420,2904.0,33600
2024-07-16,2377.0,9565.5,2134.0,16435,2861.0,32950
2024-07-17,2363.0,9533.0,2203.0,16370,2819.0,33300
2024-07-18,2335.0,9342.0,2153.0,16205,2737.0,31700
2024-07-19,2312.0,9214.0,2100.0,16105,2717.0,30695
2024-07-22,2259.0,9127.5,2050.5,15850,2660.5,30200
2024-07-23,2264.0,9052.5,2032.0,15765,2638.5,29050
2024-07-24,2266.0,9018.5,2033.0,15650,2653.0,30050
2024-07-25,2218.5,8917.0,2001.0,15470,2598.0,29080
2024-07-26,2229.0,9018.5,2031.0,15550,2609.0,29410
2024-07-29,2203.5,8906.0,2054.0,15585,2614.0,29155
2024-07-30,2161.5,8809.0,2001.0,15700,2570.5,28405
2024-07-31,2252.0,9014.5,2024.0,16255,2634.5,29610
2024-08-01,2228.5,8998.0,2047.0,15870,2621.5,29635
2024-08-02,2214.5,8977.0,2000.0,16155,2628.0,30200
2024-08-05,2167.0,8620.5,1917.0,15660,2522.0,28900
2024-08-06,2205.0,8715.0,1905.0,16095,2541.0,29400
2024-08-07,2202.5,8685.0,1918.0,16075,2516.0,29800
2024-08-08,2204.5,8649.0,1919.0,16000,2580.0,30125
2024-08-09,2263.0,8805.0,1990.0,16085,2697.0,31900
2024-08-12,2268.0,8851.0,2031.0,15930,2714.0,32010
2024-08-13,2256.5,8832.0,1971.0,15970,2637.0,31360
2024-08-14,2299.0,8906.0,1959.0,16035,2679.0,31410
2024-08-15,2301.0,9009.0,2005.0,16180,2711.0,31750
2024-08-16,2293.5,8938.0,1975.0,15905,2694.0,31560
2024-08-19,2369.5,9115.5,2004.0,16285,2745.5,32410
2024-08-20,2435.0,9152.0,2030.0,16600,2772.0,32650
2024-08-21,2443.0,9138.0,2052.0,16640,2797.5,32535
2024-08-22,2471.0,9061.0,2062.0,16330,2828.0,32755
2024-08-23,2499.0,9072.0,2086.0,16410,2841.5,32825
2024-08-27,2520.0,9247.5,2095.0,16835,2885.0,33085
2024-08-28,2479.5,9135.5,2045.0,16630,2813.0,32475
2024-08-29,2437.5,9116.0,2013.0,16735,2820.0,32545
2024-08-30,2463.5,9215.0,2026.5,16820,2862.0,32425
2024-09-02,2390.5,9034.0,2020.0,16445,2778.0,31300
2024-09-03,2382.0,8856.0,2006.0,16285,2750.0,30875
2024-09-04,2367.5,8830.5,1989.0,16030,2733.5,30200
2024-09-05,2366.0,8915.0,1977.0,15770,2687.5,30300
2024-09-06,2368.0,9013.0,1953.0,15830,2714.5,31500
2024-09-09,2318.0,8989.5,1915.0,15655,2682.0,31050
2024-09-10,2323.0,8935.0,1912.0,15610,2653.0,30750
2024-09-11,2354.5,9007.5,1960.0,15700,2727.0,31100
2024-09-12,2390.5,9115.5,1998.0,15875,2810.0,31400
2024-09-13,2405.0,9080.5,1991.0,15665,2798.5,31750
2024-09-16,2505.0,9216.0,2019.0,15950,2896.5,31895
2024-09-17,2505.5,9242.0,1983.0,15955,2884.0,31750
2024-09-18,2520.0,9289.0,1997.5,15975,2889.0,31600
2024-09-19,2523.0,9405.5,2046.0,16110,2892.0,31925
2024-09-20,2477.0,9395.0,2033.0,16175,2862.0,32150
2024-09-23,2455.0,9329.0,2011.5,16350,2839.0,32050
2024-09-24,2542.0,9602.0,2050.0,16430,2943.0,32500
2024-09-25,2512.0,9618.5,2044.0,16450,2957.5,32250
2024-09-26,2560.0,9844.0,2101.0,16555,3038.5,32400
2024-09-27,2609.5,9860.0,2078.0,16655,3045.5,32450
2024-09-30,2611.0,9767.0,2070.5,17005,3075.5,33325
2024-10-01,2635.0,9741.0,2075.5,17320,3108.5,33550
2024-10-02,2635.0,9882.5,2091.0,17730,3132.0,34275
2024-10-03,2638.0,9786.0,2092.0,17920,3134.5,33810
2024-10-04,2654.0,9784.0,2107.0,17600,3144.0,33805
2024-10-07,2655.5,9816.5,2110.5,17875,3154.0,34100
2024-10-08,2569.0,9619.0,2053.5,17420,3083.0,33175
2024-10-09,2530.0,9550.0,2021.0,17275,3001.0,32600
2024-10-10,2550.5,9507.0,2008.0,17150,3017.0,32560
2024-10-11,2645.0,9596.5,2047.0,17615,3108.0,33150
2024-10-14,2566.0,9516.0,2008.0,17335,3047.0,32500
2024-10-15,2522.0,9401.5,1994.0,17175,2998.0,31900
2024-10-16,2557.5,9489.0,2075.0,17070,3072.0,32500
2024-10-17,2524.5,9380.0,2038.0,16630,3008.0,31310
2024-10-18,2553.0,9472.5,2034.5,16780,3082.0,31500
2024-10-21,2582.5,9592.5,2035.0,16715,3123.0,31395
2024-10-22,2609.0,9490.5,2051.0,16310,3152.0,30895
2024-10-23,2625.0,9364.0,2019.0,15860,3165.5,31000
2024-10-24,2643.0,9413.0,2039.0,16035,3237.5,31250
2024-10-25,2600.5,9385.0,2021.0,15920,3078.0,31175
2024-10-28,2610.0,9402.0,1990.0,15810,3105.0,31350
2024-10-29,2617.5,9431.0,1965.0,15705,3162.0,31145
2024-10-30,2623.0,9356.0,1975.0,15725,3153.0,30850
2024-10-31,2617.5,9427.0,1977.0,15530,3102.0,31200
2024-11-01,2613.5,9425.0,2022.0,15840,3062.5,31475
2024-11-04,2581.0,9505.0,2000.5,15710,3029.0,32100
2024-11-05,2605.5,9587.5,2000.0,15965,3053.0,32050
2024-11-06,2549.5,9250.5,1979.0,15615,2955.5,31400
2024-11-07,2652.5,9386.0,2004.0,16260,3052.0,31605
2024-11-08,2600.5,9323.0,1997.0,16105,2967.0,31550
2024-11-11,2555.0,9251.0,1984.5,15910,2981.0,31750
2024-11-12,2530.0,9005.0,1981.0,15780,2917.5,29950
2024-11-13,2514.0,8969.0,1987.0,15555,2925.0,29800
2024-11-14,2504.0,8768.0,1937.0,15335,2903.0,29025
2024-11-15,2641.0,9055.0,1936.0,15500,3006.0,29175
2024-11-18,2563.0,8859.5,1921.0,15290,2927.0,28675
2024-11-19,2583.5,8919.5,1946.0,15630,2944.0,28625
2024-11-20,2654.5,9022.0,2006.0,15805,2967.5,29150
2024-11-21,2591.0,8945.5,1975.0,15705,2987.0,28825
2024-11-22,2589.0,8829.0,1985.0,15610,2965.0,28535
2024-11-25,2616.0,8918.0,2009.0,15810,3011.0,29010
2024-11-26,2590.5,8925.0,2000.0,15895,3083.0,28775
2024-11-27,2577.0,8897.5,2011.0,15675,3107.5,28060
2024-11-28,2564.0,8850.5,2033.0,15805,3045.0,27300
2024-11-29,2572.0,8879.0,2043.0,15745,3092.0,28300
2024-12-02,2564.5,8871.0,2040.0,15545,3085.5,28280
2024-12-03,2577.0,8941.0,2031.0,15720,3079.0,28450
2024-12-04,2583.0,8951.0,2054.0,15760,3077.0,28525
2024-12-05,2620.5,8967.0,2066.0,15775,3099.0,28860
2024-12-06,2555.0,9040.0,2071.5,15800,3062.0,28955
2024-12-09,2556.0,9104.0,2063.0,15710,3110.5,29050
2024-12-10,2553.0,9067.0,2037.0,15535,3105.5,29600
2024-12-11,2556.0,9077.0,2037.0,15580,3092.5,29625
2024-12-12,2555.0,9038.5,1990.0,15980,3061.0,29550
2024-12-13,2567.5,8989.0,1976.0,15810,3083.0,29305
2024-12-16,2543.0,8932.0,1976.5,15590,3062.0,29025
2024-12-17,2497.0,8851.5,1963.5,15380,3020.0,28950
2024-12-18,2483.5,8905.5,1952.5,15320,2988.0,29000
2024-12-19,2470.0,8795.5,1947.0,14965,2962.0,28205
2024-12-20,2483.0,8793.0,1946.0,14965,2958.0,28475
2024-12-23,2504.0,8838.0,1973.0,15200,2997.0,28725
2024-12-24,2541.5,8847.5,1963.5,15260,3022.5,28475
2024-12-27,2513.0,8843.0,1944.0,15085,2995.5,28700
2024-12-30,2529.5,8833.0,1928.0,15330,3026.0,28900
2024-12-31,2516.5,8706.0,1921.5,15100,2974.0,28900
2025-01-02,2536.0,8685.5,1915.0,15010,2926.5,28225
2025-01-03,2475.0,8701.0,1898.0,14770,2864.5,28625
2025-01-06,2480.0,8893.5,1918.0,15070,2879.0,29250
2025-01-07,2484.0,8886.0,1907.0,15120,2844.0,29550
2025-01-08,2474.0,8847.0,1920.0,15180,2798.0,30050
2025-01-09,2502.5,8960.5,1907.0,15185,2821.0,29945
2025-01-10,2560.5,8995.5,1949.0,15400,2856.5,29825
2025-01-13,2573.0,8980.0,1926.0,15560,2839.0,29605
2025-01-14,2554.5,9016.0,1914.5,15600,2831.0,29550
2025-01-15,2562.0,9020.0,1907.0,15630,2792.0,29125
2025-01-16,2628.0,9135.0,1930.0,15665,2824.0,29550
2025-01-17,2658.5,9132.0,1936.0,15840,2884.0,29400
2025-01-20,2675.0,9043.5,1948.5,15680,2891.0,29350
2025-01-21,2635.5,9067.0,1915.0,15850,2887.0,30200
2025-01-22,2611.0,9123.0,1943.0,15580,2851.5,30035
2025-01-23,2605.5,9056.0,1923.0,15510,2818.0,29850
2025-01-24,2640.0,9218.0,1926.0,15470,2821.5,30125
2025-01-27,2616.5,9051.0,1913.0,15505,2791.0,30000
2025-01-28,2572.0,8890.5,1897.0,15240,2746.5,29620
2025-01-29,2590.5,8881.0,1931.5,15230,2720.5,29775
2025-01-30,2617.0,8975.0,1935.0,15195,2756.0,30060
2025-01-31,2598.0,8949.5,1920.0,15040,2711.0,29885
2025-02-03,2584.0,8866.5,1907.0,14900,2699.0,29565
2025-02-04,2634.0,8993.0,1906.5,14895,2760.0,30175
2025-02-05,2610.0,9025.0,1954.0,15180,2718.5,30285
2025-02-06,2638.0,9165.0,1971.0,15525,2770.0,31100
2025-02-07,2639.5,9288.0,1981.0,15575,2816.0,31110
2025-02-10,2640.0,9287.5,1947.5,15400,2786.0,31200
2025-02-11,2647.0,9245.0,1950.0,15175,2763.0,30875
2025-02-12,2628.5,9277.5,1933.0,15200,2815.0,31575
2025-02-13,2627.0,9362.0,1948.0,15100,2811.0,31635
2025-02-14,2662.0,9812.0,1951.0,15360,2845.0,32575
2025-02-17,2660.0,9291.0,1967.0,15175,2803.0,32485
2025-02-18,2661.0,9295.0,1952.0,15135,2836.0,32850
2025-02-19,2709.5,9433.0,1940.0,15130,2851.0,32625
2025-02-20,2720.0,9514.5,1970.5,15405,2880.0,33055
2025-02-21,2702.0,9494.0,1956.0,15300,2859.0,33450
2025-02-24,2673.0,9490.0,1970.5,15335,2840.0,33700
2025-02-25,2669.0,9463.0,1955.0,15150,2778.5,33125
2025-02-26,2670.5,9504.0,1984.0,15450,2793.5,32995
2025-02-27,2655.0,9415.5,1981.0,15645,2801.5,31795
2025-02-28,2637.5,9363.5,1980.5,15460,2768.0,31350
2025-03-03,2624.0,9360.5,1972.0,15600,2806.5,31375
2025-03-04,2634.0,9395.0,1990.0,15760,2798.0,31810
2025-03-05,2653.0,9541.0,1995.0,15675,2827.0,31825
2025-03-06,2709.0,9654.0,2021.0,15990,2888.0,32050
2025-03-07,2693.0,9664.0,2005.0,16050,2850.5,32360
2025-03-10,2716.0,9547.0,2032.0,16420,2827.0,32600
2025-03-11,2725.0,9628.0,2029.0,16295,2875.0,32825
2025-03-12,2737.0,9766.0,2062.0,16460,2936.0,33425
2025-03-13,2694.0,9702.5,2050.0,16230,2906.0,33400
2025-03-14,2713.0,9759.0,2067.0,16450,2966.0,35635
2025-03-17,2715.0,9748.0,2075.0,16310,2948.5,35210
2025-03-18,2681.0,9834.0,2074.5,16060,2897.0,35310
2025-03-19,2687.0,9914.0,2081.0,16350,2915.5,35100
2025-03-20,2685.5,9911.5,2040.5,16010,2899.0,35200
2025-03-21,2652.0,9829.0,2020.0,15915,2906.5,34785
2025-03-24,2640.5,9978.0,2022.0,15895,2947.0,34625
2025-03-25,2608.0,9982.0,2044.5,15785,2947.5,34650
2025-03-26,2600.0,9884.0,2068.0,15975,2930.5,34810
2025-03-27,2557.0,9787.0,2046.0,16040,2892.0,35150
2025-03-28,2559.0,9795.0,2011.5,16160,2852.0,36500
2025-03-31,2518.5,9673.0,2002.0,15715,2829.0,35905
2025-04-01,2499.0,9652.0,1973.0,15850,2817.0,37200
2025-04-02,2480.0,9646.0,1949.5,15795,2774.0,38575
2025-04-03,2436.5,9397.0,1931.0,15650,2724.5,37195
2025-04-04,2355.5,8830.5,1892.0,15050,2648.5,36050
2025-04-07,2350.0,8825.0,1863.0,14360,2576.5,34700
2025-04-08,2366.0,8760.0,1857.0,14270,2612.0,33650
